,id,song,album,singers,genres,popularity,decade,thumbnail,singers_list,genres_list
11,3bAFvRjPZrpRz9Ox1sElQa,Bura Sapna ,Bura Sapna ,['Arjun Kanungo'],"['desi hip hop', 'desi pop', 'modern bollywood']",59,20,https://i.scdn.co/image/ab6761610000e5eb1069db80f40bc1a0757dbb4a,['Arjun Kanungo'],"['desi hip hop', ' desi pop', ' modern bollywood']"
12,7rBwaIDcUlqgIt19pYfDp5,Zindagi Hai Abhi,Zindagi Hai Abhi,"['Nikitaa', 'Amaal Mallik']",[],25,20,https://i.scdn.co/image/ab6761610000e5ebb91f0e18859a80d6024d63da,"['Nikitaa', ' Amaal Mallik']",['']
13,70xD1uUunQ1B0UloBVdlO1,Bad Boy,Bad Boy,"['Bass Mafia', 'Jyotica Tangri']",[],22,20,https://i.scdn.co/image/ab6761610000e5ebccd188c4009a96c390f67f48,"['Bass Mafia', ' Jyotica Tangri']",['']
14,3tPQOjkxO3mrYrrgkTeXgH,Gora Chitta Rang,Gora Chitta Rang,"['Nikhita Gandhi', 'Anjjan Bhattacharya']","['desi pop', 'modern bollywood']",68,20,https://i.scdn.co/image/ab6761610000e5eb5328de055afe34eccf1faeba,"['Nikhita Gandhi', ' Anjjan Bhattacharya']","['desi pop', ' modern bollywood']"
15,3fRSA5zbD43VMmgwW84rOo,Miss Hairan ,Miss Hairan ,"['Tiger Shroff', 'Nisa Shetty', 'A.R. Rahman']",['modern bollywood'],38,20,https://i.scdn.co/image/ab6761610000e5eb9adaaf7bfd015be03128c91a,"['Tiger Shroff', ' Nisa Shetty', ' AR Rahman']",['modern bollywood']
16,4kq8z3vydHjPDggxb16ErB,Jollyo Gymkhana ,Jollyo Gymkhana ,"['Nakash Aziz', 'Anirudh Ravichander']","['filmi', 'modern bollywood']",62,20,https://i.scdn.co/image/ab6761610000e5ebdb218cfba82c73c8392cd82b,"['Nakash Aziz', ' Anirudh Ravichander']","['filmi', ' modern bollywood']"
17,0KDEADL3DeTLtENG3DliCd,Ooo Ooo,Ooo Ooo,['QARAN'],"['desi pop', 'modern bollywood']",54,20,https://i.scdn.co/image/ab6761610000e5ebb9682f77b8756d4a3b0defaf,['QARAN'],"['desi pop', ' modern bollywood']"
18,6WOdPJmexxFINcKMkP2jMG,Halla Sheri ,Halla Sheri ,"['Sachet Tandon', 'Sachet-Parampara']","['desi pop', 'modern bollywood']",69,20,https://i.scdn.co/image/ab6761610000e5ebb8162865f9d33a22dfac8791,"['Sachet Tandon', ' Sachet-Parampara']","['desi pop', ' modern bollywood']"
19,1mYsTxnqsietFxj1OgoGbG,Dafa Kar ,Dafa Kar ,"['A.R. Rahman', 'Hiral Viradia']","['desi pop', 'filmi', 'modern bollywood']",76,20,https://i.scdn.co/image/ab6761610000e5ebb19af0ea736c6228d6eb539c,"['AR Rahman', ' Hiral Viradia']","['desi pop', ' filmi', ' modern bollywood']"
20,7hVmdlsJp0E2WQIvVl8ngN,Roz Raat,Roz Raat,"['Millind Gaba', 'Music Mg']","['desi pop', 'modern bollywood', 'punjabi pop']",57,20,https://i.scdn.co/image/ab6761610000e5eb0cd4a939e69bf46f41f0c2eb,"['Millind Gaba', ' Music Mg']","['desi pop', ' modern bollywood', ' punjabi pop']"
21,1sVmXkzX2ukc6QvasrDBES,SAIYAAN,SAIYAAN,"['Asees Kaur', 'Zain']","['desi pop', 'filmi', 'modern bollywood']",70,20,https://i.scdn.co/image/ab6761610000e5eb7a3ea02cd6c3eb5a360c8e11,"['Asees Kaur', ' Zain']","['desi pop', ' filmi', ' modern bollywood']"
22,1NzWmNFNge2tR9foXVCz7R,Peene Ke Baad Senti,Peene Ke Baad Senti,"['Sakshi Holkar', 'Samar Monsoon', 'Priya Singh Rajput', 'Vivek Kar']",[],26,20,https://i.scdn.co/image/ab67616d0000b273186484720e114f0a591e5ffe,"['Sakshi Holkar', ' Samar Monsoon', ' Priya Singh Rajput', ' Vivek Kar']",['']
23,1xYJFWslO6jDXRaIC3Q20V,Akh Kashni,Attack ,"['Nakul Chugh', 'Surbhi Yadav', 'Shashwat Sachdev']",[],27,20,https://i.scdn.co/image/ab6761610000e5ebb505e344ee6907961ff117fb,"['Nakul Chugh', ' Surbhi Yadav', ' Shashwat Sachdev']",['']
24,1mBydYMVBECdDmMfE2sEUO,Macha Macha Re ,Macha Macha Re ,"['Sachin-Jigar', 'Mika Singh', 'Divya Kumar', 'Mellow D']","['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",69,20,https://i.scdn.co/image/ab6761610000e5eba038d7d87f8577bbb9686bd3,"['Sachin-Jigar', ' Mika Singh', ' Divya Kumar', ' Mellow D']","['desi pop', ' filmi', ' gujarati pop', ' modern bollywood']"
25,0NZtn1Kyq08alpHCTRf3dv,Mud Mud Ke,Mud Mud Ke,"['Tony Kakkar', 'Neha Kakkar']","['desi pop', 'modern bollywood']",62,20,https://i.scdn.co/image/ab6761610000e5ebd76aec1a5ba670d8d228ea0e,"['Tony Kakkar', ' Neha Kakkar']","['desi pop', ' modern bollywood']"
26,0y59o4v8uw5crbN9M3JiL1,Chamkeela Chehra,Retropanda ,['Badshah'],"['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",73,20,https://i.scdn.co/image/ab6761610000e5eb65c4852dfd1db12654bdf188,['Badshah'],"['desi hip hop', ' desi pop', ' desi trap', ' haryanvi pop', ' modern bollywood']"
27,1NzWmNFNge2tR9foXVCz7R,Sharam Lihaaj,Sharam Lihaaj,"['Sakshi Holkar', 'Sonal Pradhan']",[],26,20,https://i.scdn.co/image/ab67616d0000b273186484720e114f0a591e5ffe,"['Sakshi Holkar', ' Sonal Pradhan']",['']
28,4f7KfxeHq9BiylGmyXepGt,Badhaai Do Title Track ,Badhaai Do Title Track ,"['Tanishk Bagchi', 'Nakash Aziz']","['desi pop', 'modern bollywood']",75,20,https://i.scdn.co/image/ab6761610000e5eb50559387e7830328533792a6,"['Tanishk Bagchi', ' Nakash Aziz']","['desi pop', ' modern bollywood']"
29,6FtZhorjCMfkaVJ7kKdmq7,Single Saiyaan,Single Saiyaan,"['Payal Dev', 'Sukriti Kakar', 'Prakriti Kakar']","['desi pop', 'modern bollywood']",64,20,https://i.scdn.co/image/ab6761610000e5ebad471d68dd2bb62e7d0ebb49,"['Payal Dev', ' Sukriti Kakar', ' Prakriti Kakar']","['desi pop', ' modern bollywood']"
30,6qcIg4IPLulyc03mWR87N8,Roll Roll,Roll Roll,"['Kanika Kapoor', 'Mellow D', 'Akull']","['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",58,20,https://i.scdn.co/image/ab67616d0000b27357e724ee71e9500dacb1754f,"['Kanika Kapoor', ' Mellow D', ' Akull']","['desi hip hop', ' desi pop', ' filmi', ' modern bollywood']"
31,1DctKQQOA4GfV6Pc9WngX5,Baby No Way,Baby No Way,['Addy Nagar'],[],29,20,https://i.scdn.co/image/ab6761610000e5eb6780895b23105c7890107bae,['Addy Nagar'],['']
32,5wQDQFm7Ku8WWGi5xqJ9lp,Auntiyaan Dance Karengi,Auntiyaan Dance Karengi,"['Jyotica Tangri', 'Sunny Inder']","['desi pop', 'filmi', 'modern bollywood']",59,20,https://i.scdn.co/image/ab6761610000e5ebaf94e2b2579d98d4d3b1ab15,"['Jyotica Tangri', ' Sunny Inder']","['desi pop', ' filmi', ' modern bollywood']"
33,0y59o4v8uw5crbN9M3JiL1,Slow Slow,Slow Slow,"['Badshah', 'Payal Dev']","['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",73,20,https://i.scdn.co/image/ab6761610000e5eb65c4852dfd1db12654bdf188,"['Badshah', ' Payal Dev']","['desi hip hop', ' desi pop', ' desi trap', ' haryanvi pop', ' modern bollywood']"
34,44qmu406wtVedid4I3H5tZ,Deewane,Deewane,['Rii'],[],20,20,https://i.scdn.co/image/ab6761610000e5eb8cea99929d548f848f43344b,['Rii'],['']
35,1BYjhAClGpBTLZfics0VRZ,Dhoondein Sitaare,Dhoondein Sitaare,"['Aastha Gill', 'King']","['desi pop', 'modern bollywood']",62,20,https://i.scdn.co/image/ab6761610000e5eb0a96629904ecff301557082c,"['Aastha Gill', ' King']","['desi pop', ' modern bollywood']"
36,1mBydYMVBECdDmMfE2sEUO,Kheench Te Nach ,Kheench Te Nach ,"['Sachin-Jigar', 'Vishal Dadlani', 'Shalmali Kholgade', 'Brijesh Shandilya']","['desi pop', 'filmi', 'gujarati pop', 'modern bollywood']",69,20,https://i.scdn.co/image/ab6761610000e5eba038d7d87f8577bbb9686bd3,"['Sachin-Jigar', ' Vishal Dadlani', ' Shalmali Kholgade', ' Brijesh Shandilya']","['desi pop', ' filmi', ' gujarati pop', ' modern bollywood']"
37,0L5GV6LN8SWWUWIdBbTLTZ,Tattoo Waaliye ,Tattoo Waaliye ,"['Shankar-Ehsaan-Loy', 'Neha Kakkar', 'Pardeep Sran', 'Amitabh Bhattacharya']","['desi pop', 'filmi', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb3db0499a689aa9b4a47ebba3,"['Shankar-Ehsaan-Loy', ' Neha Kakkar', ' Pardeep Sran', ' Amitabh Bhattacharya']","['desi pop', ' filmi', ' modern bollywood']"
38,1cfG7UM0OD4O1II1nd15Qo,Kill Chori,Kill Chori,"['Ash King', 'Nikhita Gandhi', 'Sachin-Jigar']","['desi pop', 'filmi', 'modern bollywood']",63,20,https://i.scdn.co/image/ab6761610000e5ebe675e42665c0bb20d55ea773,"['Ash King', ' Nikhita Gandhi', ' Sachin-Jigar']","['desi pop', ' filmi', ' modern bollywood']"
39,6CXEwIaXYfVJ84biCxqc9k,Raat Gayi So Baat Gayi ,Raat Gayi So Baat Gayi ,"['Vishal Dadlani', 'Asees Kaur', 'Sachin-Jigar']","['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",68,20,https://i.scdn.co/image/ab6761610000e5eb76328e37a2c1280ab9adb90c,"['Vishal Dadlani', ' Asees Kaur', ' Sachin-Jigar']","['desi hip hop', ' desi pop', ' filmi', ' modern bollywood']"
40,4f7KfxeHq9BiylGmyXepGt,Zaalima Coca Cola,Zaalima Coca Cola,"['Tanishk Bagchi', 'Shreya Ghoshal', 'Taafu', 'Nora Fatehi']","['desi pop', 'modern bollywood']",75,20,https://i.scdn.co/image/ab6761610000e5eb50559387e7830328533792a6,"['Tanishk Bagchi', ' Shreya Ghoshal', ' Taafu', ' Nora Fatehi']","['desi pop', ' modern bollywood']"
41,0y59o4v8uw5crbN9M3JiL1,Baawla,Baawla,"['Badshah', 'Uchana Amit']","['desi hip hop', 'desi pop', 'desi trap', 'haryanvi pop', 'modern bollywood']",73,20,https://i.scdn.co/image/ab6761610000e5eb65c4852dfd1db12654bdf188,"['Badshah', ' Uchana Amit']","['desi hip hop', ' desi pop', ' desi trap', ' haryanvi pop', ' modern bollywood']"
42,1sVmXkzX2ukc6QvasrDBES,52 Gaj Ka Daman ,52 Gaj Ka Daman ,"['Asees Kaur', 'Renuka Panwar']","['desi pop', 'filmi', 'modern bollywood']",70,20,https://i.scdn.co/image/ab6761610000e5eb7a3ea02cd6c3eb5a360c8e11,"['Asees Kaur', ' Renuka Panwar']","['desi pop', ' filmi', ' modern bollywood']"
43,7hVmdlsJp0E2WQIvVl8ngN,Shanti,Shanti,"['Millind Gaba', 'Music Mg']","['desi pop', 'modern bollywood', 'punjabi pop']",57,20,https://i.scdn.co/image/ab6761610000e5eb0cd4a939e69bf46f41f0c2eb,"['Millind Gaba', ' Music Mg']","['desi pop', ' modern bollywood', ' punjabi pop']"
44,4f7KfxeHq9BiylGmyXepGt,Jee Ni Karda ,Jee Ni Karda ,"['Tanishk Bagchi', 'Jass Manak', 'Nikhita Gandhi', 'Manak-E']","['desi pop', 'modern bollywood']",75,20,https://i.scdn.co/image/ab6761610000e5eb50559387e7830328533792a6,"['Tanishk Bagchi', ' Jass Manak', ' Nikhita Gandhi', ' Manak-E']","['desi pop', ' modern bollywood']"
45,2GoeZ0qOTt6kjsWW4eA6LS,Vilayati Sharaab,Vilayati Sharaab,"['Darshan Raval', 'Neeti Mohan']","['desi pop', 'gujarati pop', 'modern bollywood']",69,20,https://i.scdn.co/image/ab6761610000e5ebdeacc5d117ec61f6388af7de,"['Darshan Raval', ' Neeti Mohan']","['desi pop', ' gujarati pop', ' modern bollywood']"
46,4ii2wer2TGC01Cx1utlGZx,Tu Mera Sanam,Tu Mera Sanam,"['Ishaan Khan', 'Aishwarya Tripathi', 'Yakshaj Jagtap']",[],30,20,https://i.scdn.co/image/ab6761610000e5ebf3ef2a50855bd47de5191d4f,"['Ishaan Khan', ' Aishwarya Tripathi', ' Yakshaj Jagtap']",['']
47,3C7kSV4XIr4XrrNctgAG1v,I Swear,I Swear,"['Shibani Kashyap', 'Shobi Sarwan']",[],28,20,https://i.scdn.co/image/ab6761610000e5ebda923494b6bd514805376280,"['Shibani Kashyap', ' Shobi Sarwan']",['']
48,72FQZIJkOLdKV0YKqS024h,Khoya,Khoya,"['Siddhant Bhosle', 'Sukriti Kakar']",['hindi indie'],31,20,https://i.scdn.co/image/ab6761610000e5ebf694a8704a138b7b14b8b04e,"['Siddhant Bhosle', ' Sukriti Kakar']",['hindi indie']
49,1yzgJmZf5CxtFfGfRFm4Si,DNA Of Love,DNA Of Love,"['Gajendra Verma', 'Swaransh Mishra']","['desi pop', 'filmi', 'modern bollywood']",61,20,https://i.scdn.co/image/ab67616d0000b27361a438f3c82f1b9ebc1ae0c8,"['Gajendra Verma', ' Swaransh Mishra']","['desi pop', ' filmi', ' modern bollywood']"
50,6RF8hEdlUKoLPQOHmBbHiM,Kayi Din Huye,Kayi Din Huye,['Yasser Desai'],"['desi pop', 'filmi', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb2b7ca321131b0adb237d2fe8,['Yasser Desai'],"['desi pop', ' filmi', ' modern bollywood']"
51,3yMmYEklQ7gLOZXEFNd3xr,Tujhe Yaad Badi Aaungi,Tujhe Yaad Badi Aaungi,['Palak Muchhal'],"['desi pop', 'filmi', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb37d0a183ce70dd31008f5622,['Palak Muchhal'],"['desi pop', ' filmi', ' modern bollywood']"
52,4p4ILwTCyu0exslJsiQzZP,Dil Ne,Dil Ne,['KASYAP'],[],42,20,https://i.scdn.co/image/ab6761610000e5eba0223e34a91c1195dc1815e9,['KASYAP'],['']
53,1SAfLgPPu8S6NWUJES6LNO,Benaqab,Benaqab,"['Lakhwinder Wadali', 'Aar Bee']",['bhangra'],37,20,https://i.scdn.co/image/ab67616d0000b273ddb73e3d18b75af36025e218,"['Lakhwinder Wadali', ' Aar Bee']",['bhangra']
54,4Q72AebP3Suxs5MQ8ocDl5,Main Kaise Kahoon,Main Kaise Kahoon,['Reet Talwar'],[],39,20,https://i.scdn.co/image/ab6761610000e5ebbfb0e660d8d3774d5bfd17d6,['Reet Talwar'],['']
55,5YewttB9YNwpp5u3SGrRER,Tere Bin Jeena Kya ,Tere Bin Jeena Kya,['M. M. Kreem'],[],31,20,https://i.scdn.co/image/ab67616d0000b2737840b2af41326ed0cc61e89d,['M M Kreem'],['']
56,74OaRjmyh0XyRZsQQQ5l7c,The Fall ,The Fall ,['Jasleen Royal'],"['desi pop', 'filmi', 'indian singer-songwriter', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb972068030ad4c0290c669f5b,['Jasleen Royal'],"['desi pop', ' filmi', ' indian singer-songwriter', ' modern bollywood']"
57,5wJ1H6ud777odtZl5gG507,Tere Bin Jeena Kya,Tere Bin Jeena Kya ,"['Vishal Mishra', 'Rupali Jagga']","['desi pop', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb6403561cc5a2dcf800cc814a,"['Vishal Mishra', ' Rupali Jagga']","['desi pop', ' modern bollywood']"
58,7mJ4nj92W37kxFUmTZXpbv,Koi Aur Hai,Koi Aur Hai,['Raman Romana'],[],30,20,https://i.scdn.co/image/ab6761610000e5ebce7f8e481d6a4114f9acf97f,['Raman Romana'],['']
59,2LgKrgRJcbJlt14i1LTzDU,Tera Rahoon,Tera Rahoon,['Amit Mishra'],"['desi pop', 'filmi', 'modern bollywood']",54,20,https://i.scdn.co/image/ab6761610000e5ebf1d5222e64aed9da230fd501,['Amit Mishra'],"['desi pop', ' filmi', ' modern bollywood']"
60,1UAzmnFgjizIDvtHvnCdEq,Mann Basiya,Mann Basiya,"['Stebin Ben', 'Samira Koppikar']","['desi pop', 'modern bollywood']",63,20,https://i.scdn.co/image/ab6761610000e5eb365ac49b19983beffdd7dcff,"['Stebin Ben', ' Samira Koppikar']","['desi pop', ' modern bollywood']"
61,1tqysapcCh1lWEAc9dIFpa,Phir Se Zara,Attack ,"['Jubin Nautiyal', 'Shashwat Sachdev']","['desi pop', 'filmi', 'hare krishna', 'modern bollywood']",74,20,https://i.scdn.co/image/ab6761610000e5eb1a9d9cfc59b01338c0786953,"['Jubin Nautiyal', ' Shashwat Sachdev']","['desi pop', ' filmi', ' hare krishna', ' modern bollywood']"
62,3pQ4aA7dkolyjUAMrVScgh,Ye Ishq Na Ho,Radhe Shyam,"['Manan Bhardwaj', 'Harjot Kaur', 'Kumaar']","['desi pop', 'modern bollywood']",62,20,https://i.scdn.co/image/ab6761610000e5eb463dff1c039b6ee18c327606,"['Manan Bhardwaj', ' Harjot Kaur', ' Kumaar']","['desi pop', ' modern bollywood']"
63,1OPqAyxsQc8mcRmoNBAnVk,CANDY ,CANDY ,"['Dhvani Bhanushali', 'Yuvan Shankar Raja']","['desi pop', 'modern bollywood']",67,20,https://i.scdn.co/image/ab6761610000e5eb163a20ead4e7e7cb08df8567,"['Dhvani Bhanushali', ' Yuvan Shankar Raja']","['desi pop', ' modern bollywood']"
64,28g9DTPD5ZCC8sC9XI1dTs,Tu Na Aaya,Tu Na Aaya,"['Rahi', 'Nikhita Gandhi']",['indian folk'],28,20,https://i.scdn.co/image/ab6761610000e5eb7ca4198db668cd0d1eda59b8,"['Rahi', ' Nikhita Gandhi']",['indian folk']
65,1UAzmnFgjizIDvtHvnCdEq,Ek Tu Hi Toh Hai,Ek Tu Hi Toh Hai,['Stebin Ben'],"['desi pop', 'modern bollywood']",63,20,https://i.scdn.co/image/ab6761610000e5eb365ac49b19983beffdd7dcff,['Stebin Ben'],"['desi pop', ' modern bollywood']"
66,3pHc4pzMYKmMrz528fJs3T,Naina Mere,Naina Mere,"['Suyyash Rai', 'Anmol Daniel']",[],35,20,https://i.scdn.co/image/ab67616d0000b273cce5c2f299061744f22dcb0f,"['Suyyash Rai', ' Anmol Daniel']",['']
67,04FsFHujpuqonrPXZrEJlK,Kya Fark Padta Hai,Kya Fark Padta Hai,['Dev Negi'],"['desi pop', 'filmi', 'modern bollywood']",62,20,https://i.scdn.co/image/ab6761610000e5eb7f5466d1024a9af1c911ed62,['Dev Negi'],"['desi pop', ' filmi', ' modern bollywood']"
68,7EiUTtmmkwGtbgR6gZaZzW,Teri Ada,Teri Ada,"['Kaushik-Guddu', 'Mohit Chauhan', 'Saumya Upadhyay']",[],33,20,https://i.scdn.co/image/ab6761610000e5ebfb1f7298037c5401e2fbd9ba,"['Kaushik-Guddu', ' Mohit Chauhan', ' Saumya Upadhyay']",['']
69,5qERXbPWPdUePjrAW00vuU,Tu Baithe Mere Samne,Tu Baithe Mere Samne,"['Raj Barman', 'Vivek Kar']","['bangla pop', 'desi pop', 'modern bollywood']",52,20,https://i.scdn.co/image/ab6761610000e5eb580cf6bac4435c7e7a22910f,"['Raj Barman', ' Vivek Kar']","['bangla pop', ' desi pop', ' modern bollywood']"
70,1UAzmnFgjizIDvtHvnCdEq,Yaar Ki Mehfil,Yaar Ki Mehfil,"['Stebin Ben', 'Kunaal Vermaa']","['desi pop', 'modern bollywood']",63,20,https://i.scdn.co/image/ab6761610000e5eb365ac49b19983beffdd7dcff,"['Stebin Ben', ' Kunaal Vermaa']","['desi pop', ' modern bollywood']"
71,2FPwX3Gh0w4Qr1v3zSTtcT,Choti Choti Galtiyan ,Choti Choti Galtiyan ,"['Papon', 'Gautam Gulati', 'Shivaleeka Oberoi']","['desi pop', 'filmi', 'indian folk', 'modern bollywood']",58,20,https://i.scdn.co/image/ab6761610000e5eb0dd274246ecf6019bfac1aef,"['Papon', ' Gautam Gulati', ' Shivaleeka Oberoi']","['desi pop', ' filmi', ' indian folk', ' modern bollywood']"
72,3yMmYEklQ7gLOZXEFNd3xr,Jeena Sikha De,Jeena Sikha De,"['Palak Muchhal', 'Adah Sharma']","['desi pop', 'filmi', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb37d0a183ce70dd31008f5622,"['Palak Muchhal', ' Adah Sharma']","['desi pop', ' filmi', ' modern bollywood']"
73,5X6ShVeOR0RNA0QLpFksuj,Tera Ho Raha Hoon,Tera Ho Raha Hoon,"['Saaj Bhatt', 'Nikhita Gandhi', 'Amjad Nadeem Aamir', 'Sourav Joshi', 'Priya Dhapa']",[],55,20,https://i.scdn.co/image/ab6761610000e5eba90073f8a34d8e775ca4f78e,"['Saaj Bhatt', ' Nikhita Gandhi', ' Amjad Nadeem Aamir', ' Sourav Joshi', ' Priya Dhapa']",['']
74,5wQDQFm7Ku8WWGi5xqJ9lp,Mujhe Meri Tarah,Mujhe Meri Tarah,"['Jyotica Tangri', 'Sanket Banker']","['desi pop', 'filmi', 'modern bollywood']",59,20,https://i.scdn.co/image/ab6761610000e5ebaf94e2b2579d98d4d3b1ab15,"['Jyotica Tangri', ' Sanket Banker']","['desi pop', ' filmi', ' modern bollywood']"
75,6RF8hEdlUKoLPQOHmBbHiM,Ab Talak,Ab Talak ,['Yasser Desai'],"['desi pop', 'filmi', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb2b7ca321131b0adb237d2fe8,['Yasser Desai'],"['desi pop', ' filmi', ' modern bollywood']"
76,6RF8hEdlUKoLPQOHmBbHiM,Dil Ka Gehna,Dil Ka Gehna,"['Yasser Desai', 'Rajat Nagpal']","['desi pop', 'filmi', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb2b7ca321131b0adb237d2fe8,"['Yasser Desai', ' Rajat Nagpal']","['desi pop', ' filmi', ' modern bollywood']"
77,4ii2wer2TGC01Cx1utlGZx,Wajood Mera,Wajood Mera,"['Ishaan Khan', 'Shambhavi Thakur']",[],30,20,https://i.scdn.co/image/ab6761610000e5ebf3ef2a50855bd47de5191d4f,"['Ishaan Khan', ' Shambhavi Thakur']",['']
78,5rQoBDKFnd1n6BkdbgVaRL,Main Chala,Main Chala,"['Guru Randhawa', 'Iulia Vantur', 'Shabbir Ahmed', 'Salman Khan']","['desi hip hop', 'desi pop', 'modern bollywood']",66,20,https://i.scdn.co/image/ab6761610000e5eb609177b911352232113b7fcc,"['Guru Randhawa', ' Iulia Vantur', ' Shabbir Ahmed', ' Salman Khan']","['desi hip hop', ' desi pop', ' modern bollywood']"
79,3dN9MQpjIyNxyeRfz4EDZe,O Aasman Wale,O Aasman Wale,"['Rochak Kohli', 'Jubin Nautiyal', 'Amar Utpal']","['desi pop', 'modern bollywood']",67,20,https://i.scdn.co/image/ab6761610000e5ebf5307f741767ab8da198a0b9,"['Rochak Kohli', ' Jubin Nautiyal', ' Amar Utpal']","['desi pop', ' modern bollywood']"
80,38IHJBGBuaYXHEkIQd4DtF,Tere Dard Mein,Tere Dard Mein,['Altamash Faridi'],['modern bollywood'],55,20,https://i.scdn.co/image/ab67616d0000b273755495928e45b0d65b72c353,['Altamash Faridi'],['modern bollywood']
81,28kGdf2ant8i73Fab2F7xq,Sharaab,State of Art,['Amantej Hundal'],"['desi hip hop', 'desi pop', 'punjabi pop']",53,20,https://i.scdn.co/image/ab6761610000e5eb87f69cbf1d68407805df9e47,['Amantej Hundal'],"['desi hip hop', ' desi pop', ' punjabi pop']"
82,4F5ZNBJDep3GTrMip2tpI4,Maaye Ni,Maaye Ni,['Prabh Gill'],"['desi hip hop', 'desi pop', 'punjabi pop']",53,20,https://i.scdn.co/image/ab6761610000e5eb721a6638f83b67acd8407d26,['Prabh Gill'],"['desi hip hop', ' desi pop', ' punjabi pop']"
83,5IMKL9U2FzIB9fFn2kILAf,Move On,Move On,['Joban Sandhu'],['punjabi pop'],30,20,https://i.scdn.co/image/ab67616d0000b273d8920a4bf52781878eb97b3b,['Joban Sandhu'],['punjabi pop']
84,56z6Zt5dNIwgD7ajzBwu0A,Suit Gulabi,Never Died,['Dalvir Sidhu'],[],27,20,https://i.scdn.co/image/ab6761610000e5eb61404b5d11cf1c3b2be2ff2b,['Dalvir Sidhu'],['']
85,0qpsFfOT3SmdGmnyV6rOhS,Darpok Mahiya,Darpok Mahiya,"['Meet Bros.', 'Khushboo Grewal']","['desi pop', 'filmi', 'modern bollywood']",65,20,https://i.scdn.co/image/ab67616d0000b2739a0cfca9e6c069d1a53b962b,"['Meet Bros', ' Khushboo Grewal']","['desi pop', ' filmi', ' modern bollywood']"
86,66zuqlaTBmoS02ExC4FA4R,Akhiyan Ni Akhiyan,Akhiyan Ni Akhiyan,"['Jass Saini', 'Shipra Goyal']",[],26,20,https://i.scdn.co/image/ab6761610000e5eb40d00e34888752ae61cbbec5,"['Jass Saini', ' Shipra Goyal']",['']
87,2ZzyxohC32i649slMn9Kgk,Sajjna Ve Sajjna,Sajjna Ve Sajjna,"['Inder Chahal', 'Yuvika Chaudary']","['desi pop', 'punjabi pop']",55,20,https://i.scdn.co/image/ab6761610000e5eb84deb854d2c0048503e4a9b8,"['Inder Chahal', ' Yuvika Chaudary']","['desi pop', ' punjabi pop']"
88,3iGhlvzpXc0UHBQ7klAItX,Junoon,Junoon,['Mitraz'],['desi pop'],58,20,https://i.scdn.co/image/ab6761610000e5eb066dedd5f569d02e0a86d266,['Mitraz'],['desi pop']
89,7eYwycsUoAQLxKF1MNEvVa,Tun Milen,Tun Milen,['Rabbi Shergill'],"['filmi', 'modern bollywood', 'sufi']",32,20,https://i.scdn.co/image/ab6761610000e5eb203cc0f7655c4d7fbada93a0,['Rabbi Shergill'],"['filmi', ' modern bollywood', ' sufi']"
90,1quFcdrVsBrMlfkUoRWGeu,Gulab,Gulab,['Mann Randhawa'],[],19,20,https://i.scdn.co/image/ab67616d0000b273c6755cc9d0b0193629b0a0aa,['Mann Randhawa'],['']
91,44SO7hG8JnPeibqOefhgMY,Laid Back,Laid Back,"['Noor Tung', 'The Kidd']",['punjabi pop'],30,20,https://i.scdn.co/image/ab6761610000e5eb8110372e9471b997fcf7536b,"['Noor Tung', ' The Kidd']",['punjabi pop']
92,6zZrFenNe3YPttxZsnQQs1,Magic,Magic,['Akhil'],"['desi hip hop', 'desi pop', 'punjabi pop']",62,20,https://i.scdn.co/image/ab6761610000e5ebec20e1f55b66ea9138ff8e91,['Akhil'],"['desi hip hop', ' desi pop', ' punjabi pop']"
93,43Tz67xdL3Y2OjpPuMrzld,Pakke Rang,Pakke Rang,"['Roshan Prince', 'Gurlez Akhtar', 'Mad Mix']",['punjabi pop'],36,20,https://i.scdn.co/image/ab67616d0000b273311550c97897479abf55072c,"['Roshan Prince', ' Gurlez Akhtar', ' Mad Mix']",['punjabi pop']
94,56z6Zt5dNIwgD7ajzBwu0A,Goli,Never Died,['Dalvir Sidhu'],[],27,20,https://i.scdn.co/image/ab6761610000e5eb61404b5d11cf1c3b2be2ff2b,['Dalvir Sidhu'],['']
95,6pU5oz09VUYtnFTd4P1Mxn,Muklawa,Ve Geetan Waleya,['Ranjit Bawa'],"['desi pop', 'punjabi pop']",54,20,https://i.scdn.co/image/ab6761610000e5eb2d32d9527f3524d3ef2bd574,['Ranjit Bawa'],"['desi pop', ' punjabi pop']"
